,century,word,count
2568,1800,forth,2
4865,1900,jar,2
2566,1800,form,2
4750,1900,hot,2
3117,1800,wave,2
3116,1800,waters,2
1687,1700,dull,2
2759,1800,meet,2
4868,1900,jaws,2
4749,1900,host,2
4576,1900,greet,2
2379,1800,cities,2
4944,1900,landward,2
2211,1700,wife,2
2201,1700,whether,2
2203,1700,while,2
2205,1700,white,2
5073,1900,loose,2
5246,1900,mothers,2
1982,1700,poet,2
2871,1800,quoth,2
4685,1900,help,2
2982,1800,sounds,2
5252,1900,mountains,2
2214,1700,wind,2
2215,1700,wine,2
5068,1900,lookd,2
5254,1900,move,2
5074,1900,lord,2
4683,1900,helmsman,2
2169,1700,upon,2
2974,1800,song,2
2969,1800,softest,2
5091,1900,lover,2
2176,1700,vigorous,2
2882,1800,repose,2
2182,1700,walking,2
4678,1900,heedless,2
2880,1800,renown,2
2194,1700,wellpleasd,2
4679,1900,height,2
2976,1800,soon,2
3976,1900,distracted,2
5242,1900,mortals,2
2192,1700,well,2
2978,1800,sorrows,2
5065,1900,longing,2
1972,1700,plant,2
5255,1900,moved,2
1946,1700,only,2
1954,1700,out,2
5271,1900,musk,2
2246,1800,across,2
1950,1700,others,2
1949,1700,other,2
5274,1900,mustnt,2
2247,1800,adamantine,2
5256,1900,movement,2
2250,1800,afloat,2
2991,1800,spoke,2
2864,1800,pure,2
1942,1700,once,2
1940,1700,old,2
2252,1800,after,2
5270,1900,music,2
2240,1700,youd,2
5268,1900,murmur,2
5053,1900,lives,2
1961,1700,part,2
5056,1900,load,2
5058,1900,lofty,2
2230,1700,would,2
2229,1700,worst,2
5263,1900,muffled,2
4620,1900,hanging,2
2227,1700,world,2
5061,1900,lone,2
5259,1900,mowther,2
5064,1900,longer,2
5258,1900,moving,2
5257,1900,moves,2
2173,1700,verse,2
2004,1700,rage,2
2994,1800,spread,2
5141,1900,marcia,2
2100,1700,strong,2
5145,1900,mark,2
4657,1900,heads,2
5142,1900,mare,2
2053,1700,show,2
2051,1700,shining,2
5184,1900,mentioned,2
5146,1900,markd,2
4638,1900,hast,2
5186,1900,mercy,2
4658,1900,health,2
2116,1700,tears,2
2908,1800,scene,2
2947,1800,sign,2
2099,1700,strikes,2
5176,1900,melody,2
4628,1900,hardly,2
2070,1700,slept,2
2080,1700,soul,2
4648,1900,haunted,2
2084,1700,spell,2
2926,1800,shades,2
2932,1800,shines,2
2933,1800,ships,2
5167,1900,measured,2
2939,1800,shots,2
2922,1800,sent,2
2935,1800,shone,2
2091,1700,still,2
2095,1700,straight,2
2096,1700,strain,2
2063,1700,since,2
5190,1900,met,2
2124,1700,thence,2
2905,1800,save,2
5215,1900,miss,2
5108,1900,lyre,2
2020,1700,rest,2
5212,1900,minutes,2
2894,1800,rose,2
2961,1800,slowly,2
2893,1800,rolls,2
2158,1700,twould,2
5193,1900,mid,2
2892,1800,roll,2
5217,1900,mistress,2
5218,1900,mistresses,2
2888,1800,riou,2
2963,1800,smiling,2
5099,1900,lucy,2
2150,1700,true,2
5111,1900,madam,2
2957,1800,slain,2
1592,1700,break,2
5114,1900,madly,2
2956,1800,slack,2
5118,1900,maid,2
2028,1700,round,2
5119,1900,main,2
2900,1800,rushed,2
2138,1700,till,2
2952,1800,sit,2
2951,1800,singing,2
5195,1900,midnight,2
2950,1800,sing,2
2903,1800,sail,2
2127,1700,thine,2
2993,1800,spot,2
5046,1900,listend,2
4945,1900,languid,2
5354,1900,notion,2
2827,1800,pale,2
4978,1900,leap,2
1840,1700,last,2
2377,1800,chime,2
2928,1800,shattered,2
4975,1900,leagues,2
4972,1900,leads,2
3040,1800,thine,2
1836,1700,laid,2
2389,1800,common,2
1831,1700,know,2
1829,1700,kiss,2
2391,1800,condoles,2
2392,1800,conflagration,2
4981,1900,leapt,2
1843,1700,lead,2
2354,1800,cannot,2
5343,1900,nook,2
2355,1800,canst,2
2357,1800,captain,2
2831,1800,passd,2
2360,1800,ceased,2
2361,1800,censure,2
2363,1800,chains,2
5344,1900,noonday,2
2372,1800,chief,2
4984,1900,least,2
1851,1700,let,2
2368,1800,cheer,2
5347,1900,northern,2
2370,1800,cheering,2
2829,1800,part,2
2393,1800,conquer,2
4965,1900,laws,2
4718,1900,hither,2
2430,1800,dew,2
2424,1800,denmark,2
2425,1800,denmarks,2
2810,1800,oak,2
2427,1800,desires,2
2809,1800,nows,2
2429,1800,determined,2
2433,1800,didst,2
2400,1800,creep,2
1803,1700,how,2
3061,1800,too,2
5387,1900,open,2
2434,1800,die,2
4579,1900,grey,2
2436,1800,dies,2
3058,1800,tiny,2
5378,1900,oldfashioned,2
2423,1800,delight,2
4952,1900,latch,2
2419,1800,deck,2
5375,1900,oil,2
2416,1800,deathshade,2
3056,1800,time,2
3055,1800,till,2
2413,1800,deadly,2
3054,1800,tidings,2
4957,1900,laughing,2
2408,1800,dane,2
2407,1800,cunning,2
2406,1800,crown,2
4960,1900,launched,2
2401,1800,crews,2
3034,1800,thegither,2
4989,1900,lee,2
5045,1900,listen,2
5300,1900,navy,2
1914,1700,myself,2
2280,1800,back,2
1913,1700,must,2
2857,1800,pride,2
3004,1800,stone,2
1910,1700,much,2
5031,1900,limb,2
2278,1800,babe,2
2855,1800,pretty,2
5301,1900,nay,2
5028,1900,likewise,2
3007,1800,stormy,2
5308,1900,neck,2
5026,1900,lights,2
5296,1900,nature,2
2276,1800,aught,2
2832,1800,past,2
5288,1900,naked,2
5283,1900,mystery,2
1931,1700,nor,2
2862,1800,proudly,2
2261,1800,amidst,2
1926,1700,next,2
2267,1800,anticipate,2
4694,1900,heroic,2
2275,1800,asleep,2
5291,1900,nameless,2
2272,1800,arms,2
5292,1900,narrow,2
3002,1800,steep,2
2273,1800,art,2
2274,1800,ask,2
4698,1900,hid,2
2302,1800,billow,2
3011,1800,strike,2
4994,1900,length,2
5334,1900,ninetythird,2
1869,1700,loved,2
2338,1800,bring,2
2339,1800,britains,2
2340,1800,british,2
5336,1900,nobler,2
2834,1800,peace,2
3014,1800,submission,2
1865,1700,look,2
3031,1800,ten,2
2344,1800,brothers,2
2345,1800,brow,2
2346,1800,bruce,2
2347,1800,bulwarks,2
2337,1800,brine,2
2837,1800,people,2
2332,1800,breast,2
4591,1900,grow,2
2838,1800,perfect,2
2328,1800,brand,2
4999,1900,lest,2
4708,1900,hill,2
5003,1900,lexington,2
2321,1800,boom,2
2319,1800,boldest,2
2318,1800,bold,2
5009,1900,lieutenant,2
2845,1800,poets,2
2308,1800,blessed,2
2304,1800,blaze,2
2303,1800,birth,2
5112,1900,maddens,2
1345,1600,dish,2
1591,1700,bread,2
3587,1900,butterflies,2
714,600,yet,2
4223,1900,fathomless,2
3627,1900,carroll,2
709,600,wrath,2
707,600,would,2
6289,1900,swamps,2
4220,1900,fate,2
4218,1900,fat,2
696,600,within,2
6300,1900,swelled,2
6301,1900,swells,2
689,600,winds,2
688,600,will,2
686,600,wild,2
6306,1900,swim,2
681,600,while,2
680,600,which,2
6308,1900,swooning,2
678,600,wheneer,2
676,600,what,2
675,600,well,2
3623,1900,caresses,2
6280,1900,surf,2
6279,1900,surely,2
6245,1900,stuff,2
6227,1900,stretched,2
3594,1900,called,2
6233,1900,strike,2
774,700,denied,2
6236,1900,strive,2
6239,1900,stronger,2
4241,1900,feels,2
763,700,could,2
3600,1900,campfires,2
755,700,cheer,2
719,600,æther,2
3606,1900,cannon,2
753,700,charms,2
748,700,brinsley,2
4236,1900,fed,2
4234,1900,feather,2
4231,1900,fears,2
732,700,away,2
6272,1900,sunset,2
720,700,17511816,2
6310,1900,swore,2
4210,1900,fancy,2
6314,1900,taken,2
6368,1900,thin,2
612,600,through,2
610,600,though,2
4191,1900,faintly,2
607,600,these,2
606,600,there,2
6365,1900,theyre,2
598,600,tell,2
4190,1900,faint,2
6367,1900,thick,2
593,600,swift,2
619,600,time,2
6380,1900,thorn,2
581,600,struck,2
4185,1900,fades,2
4184,1900,fade,2
6388,1900,thoughtful,2
571,600,still,2
570,600,stern,2
568,600,steep,2
6391,1900,thread,2
618,600,till,2
6355,1900,thats,2
6316,1900,tales,2
6330,1900,tear,2
4207,1900,family,2
663,600,war,2
4206,1900,familiar,2
6320,1900,tangled,2
6322,1900,task,2
4203,1900,faltered,2
3653,1900,change,2
651,600,vessel,2
6329,1900,tea,2
3654,1900,changed,2
622,600,told,2
6333,1900,teeth,2
6335,1900,telling,2
3658,1900,charger,2
6341,1900,ten,2
6342,1900,tender,2
3661,1900,charms,2
633,600,troop,2
4194,1900,fairer,2
3667,1900,check,2
4248,1900,fence,2
6215,1900,strange,2
3683,1900,children,2
795,700,fair,2
6076,1900,soldiers,2
6078,1900,solemn,2
3506,1900,bowed,2
965,700,sure,2
6082,1900,sombre,2
6085,1900,something,2
953,700,since,2
6092,1900,sons,2
950,700,should,2
948,700,sheridan,2
6094,1900,sore,2
4295,1900,fishes,2
3514,1900,brass,2
938,700,says,2
937,700,say,2
935,700,said,2
6105,1900,sounded,2
932,700,round,2
6107,1900,southeast,2
929,700,richard,2
923,700,reason,2
974,700,tears,2
979,700,them,2
4305,1900,flag,2
3481,1900,bluebirds,2
1041,700,youth,2
1038,700,young,2
6027,1900,slaves,2
1026,700,whose,2
3477,1900,blowing,2
4317,1900,fleet,2
6031,1900,sleepless,2
6034,1900,slender,2
6035,1900,slept,2
1011,700,vain,2
3498,1900,boughs,2
3490,1900,bones,2
997,700,translated,2
996,700,touch,2
6057,1900,snake,2
3495,1900,borne,2
3496,1900,bosoms,2
6062,1900,snows,2
6063,1900,soar,2
6064,1900,soared,2
6113,1900,spared,2
921,700,quickly,2
3520,1900,bread,2
831,700,have,2
860,700,lest,2
3555,1900,brothers,2
3560,1900,brows,2
844,700,inch,2
6175,1900,stealthily,2
841,700,husband,2
6177,1900,steamer,2
4271,1900,file,2
6180,1900,steeds,2
4267,1900,fighting,2
862,700,long,2
828,700,halhed,2
822,700,grant,2
6193,1900,stir,2
6194,1900,stirrd,2
6195,1900,stirred,2
6199,1900,stone,2
801,700,favour,2
3582,1900,burst,2
6213,1900,strand,2
861,700,like,2
6162,1900,starry,2
3524,1900,breasts,2
894,700,nurse,2
6121,1900,speed,2
6124,1900,sphere,2
3527,1900,breathe,2
6126,1900,spied,2
3528,1900,breathed,2
3529,1900,breeze,2
4288,1900,fired,2
902,700,pain,2
898,700,one,2
3536,1900,brigade,2
4277,1900,film,2
887,700,never,2
886,700,neer,2
4282,1900,fine,2
882,700,mother,2
880,700,more,2
3543,1900,briton,2
6150,1900,stain,2
3545,1900,broader,2
874,700,men,2
3681,1900,chieftain,2
3686,1900,chilly,2
6017,1900,sitting,2
3831,1900,crimson,2
207,600,flame,2
201,600,filled,2
6678,1900,weakness,2
6679,1900,wealth,2
3879,1900,darkness,2
195,600,feed,2
194,600,feasts,2
193,600,fathers,2
192,600,father,2
189,600,fatal,2
3881,1900,dash,2
6687,1900,wee,2
4034,1900,dripping,2
181,600,fall,2
4032,1900,drink,2
171,600,eternal,2
6701,1900,western,2
4029,1900,drift,2
6712,1900,wherein,2
153,600,down,2
152,600,doth,2
210,600,flight,2
3873,1900,darent,2
4043,1900,drops,2
257,600,grow,2
4070,1900,eagle,2
6611,1900,view,2
3838,1900,crowd,2
280,600,height,2
6618,1900,vision,2
3847,1900,curls,2
6628,1900,vows,2
4057,1900,dust,2
6635,1900,waited,2
3854,1900,customhouse,2
228,600,furies,2
4056,1900,dusky,2
252,600,greece,2
251,600,grecian,2
250,600,great,2
6640,1900,walk,2
6641,1900,walked,2
6646,1900,wandering,2
239,600,gleam,2
4045,1900,drowse,2
6713,1900,whether,2
6714,1900,whey,2
149,600,divine,2
3951,1900,dim,2
3941,1900,dew,2
59,600,blood,2
6795,1900,worn,2
57,600,blazing,2
55,600,blasts,2
51,600,birth,2
3997,1900,doorstep,2
46,600,began,2
3950,1900,dig,2
3953,1900,din,2
6787,1900,wooto,2
6810,1900,writing,2
3993,1900,doom,2
3960,1900,discover,2
3961,1900,discovered,2
11,600,anacreon,2
8,600,alas,2
6838,1900,yourself,2
3979,1900,distressing,2
3972,1900,distant,2
66,600,brazen,2
4002,1900,doubt,2
146,600,dismal,2
3919,1900,delicious,2
3897,1900,dearest,2
3899,1900,deathless,2
3902,1900,debt,2
6730,1900,whole,2
4019,1900,dreadful,2
3913,1900,deeper,2
116,600,curse,2
6744,1900,william,2
3918,1900,delicate,2
104,600,could,2
6782,1900,wood,2
4011,1900,dragon,2
6762,1900,wintry,2
3927,1900,depart,2
6767,1900,wish,2
3928,1900,departed,2
6770,1900,withered,2
3930,1900,deserted,2
6775,1900,woe,2
3936,1900,detached,2
290,600,holy,2
4078,1900,earths,2
557,600,speak,2
303,600,idas,2
6472,1900,trampled,2
3740,1900,coin,2
3741,1900,coins,2
4141,1900,erin,2
4139,1900,erect,2
6483,1900,treetrunks,2
6486,1900,trembling,2
6487,1900,tremulous,2
3754,1900,commander,2
445,600,power,2
444,600,poor,2
6494,1900,tried,2
3757,1900,common,2
3762,1900,completed,2
6503,1900,trouble,2
4128,1900,english,2
429,600,passed,2
6507,1900,trouthe,2
4126,1900,engine,2
424,600,over,2
423,600,out,2
3737,1900,coastline,2
3735,1900,coal,2
483,600,rite,2
527,600,side,2
3688,1900,chivalry,2
550,600,sons,2
549,600,song,2
547,600,some,2
543,600,smote,2
3696,1900,chubby,2
6417,1900,tide,2
3700,1900,claim,2
4171,1900,expect,2
3703,1900,clasp,2
484,600,roar,2
522,600,should,2
6427,1900,tire,2
518,600,ships,2
512,600,sent,2
4164,1900,eves,2
508,600,see,2
4152,1900,even,2
3723,1900,close,2
489,600,rode,2
6510,1900,trumpet,2
420,600,other,2
6513,1900,trust,2
4093,1900,edward,2
6549,1900,uncommonly,2
6554,1900,unfinished,2
353,600,long,2
6556,1900,unhappy,2
3797,1900,count,2
344,600,lift,2
3800,1900,country,2
3802,1900,courage,2
3805,1900,cow,2
334,600,lead,2
3789,1900,corpse,2
331,600,last,2
4085,1900,eat,2
4084,1900,eastward,2
318,600,joint,2
3817,1900,crawl,2
6585,1900,use,2
6589,1900,vacant,2
3822,1900,creature,2
3824,1900,creeps,2
364,600,macistus,2
6542,1900,twisted,2
4122,1900,ended,2
6523,1900,turf,2
411,600,oars,2
409,600,now,2
407,600,nor,2
405,600,never,2
4118,1900,enchanted,2
402,600,neath,2
3774,1900,conquer,2
400,600,naught,2
399,600,name,2
395,600,mount,2
6538,1900,twilights,2
6525,1900,turnd,2
391,600,mortal,2
6528,1900,twain,2
6529,1900,twas,2
386,600,mine,2
382,600,mid,2
3780,1900,content,2
380,600,men,2
375,600,may,2
6020,1900,skeleton,2
4786,1900,illumined,2
5876,1900,second,2
1195,1300,see,2
5881,1900,seek,2
1201,1300,silver,2
1484,1600,thy,2
5878,1900,secretest,2
3303,1900,arrows,2
3235,1900,alien,2
1208,1300,spheres,2
3392,1900,beautiful,2
1215,1300,such,2
1219,1300,them,2
1221,1300,these,2
5648,1900,ready,2
1225,1300,thy,2
1226,1300,tongue,2
4371,1900,footsteps,2
3384,1900,bearing,2
4372,1900,force,2
5652,1900,reason,2
1475,1600,syllabes,2
1472,1600,still,2
5852,1900,scented,2
1465,1600,son,2
5846,1900,scarlet,2
1252,1300,without,2
1464,1600,sold,2
4460,1900,gaze,2
1259,1300,years,2
3251,1900,amiable,2
1261,1300,your,2
1196,1300,sent,2
5884,1900,seem,2
1534,1700,after,2
5886,1900,seems,2
5916,1900,shaft,2
3417,1900,belovèds,2
5605,1900,pyre,2
5913,1900,shade,2
3207,1900,advancing,2
5607,1900,quarter,2
1529,1700,about,2
1526,1600,yet,2
3415,1900,beloved,2
1165,1300,now,2
1518,1600,words,2
1514,1600,wit,2
1169,1300,out,2
5621,1900,race,2
4356,1900,folded,2
5904,1900,serried,2
5628,1900,rally,2
3222,1900,ago,2
3223,1900,ahunting,2
5902,1900,serene,2
4477,1900,gibbs,2
3226,1900,airy,2
4476,1900,giant,2
5637,1900,rare,2
3408,1900,behold,2
4473,1900,ghastly,2
1182,1300,reached,2
5645,1900,reached,2
5890,1900,seized,2
1456,1600,see,2
3367,1900,barren,2
5668,1900,reel,2
5830,1900,same,2
5692,1900,remote,2
4449,1900,garden,2
5764,1900,rocky,2
1418,1600,measure,2
2691,1800,land,2
1346,1600,doth,2
5763,1900,rocked,2
1416,1600,long,2
6016,1900,sits,2
1353,1600,false,2
5757,1900,roaring,2
4419,1900,friend,2
4439,1900,future,2
4438,1900,fustian,2
3313,1900,ask,2
5710,1900,responded,2
5747,1900,rising,2
5711,1900,responds,2
4423,1900,fro,2
3309,1900,ashes,2
5742,1900,ring,2
4435,1900,further,2
4433,1900,funeral,2
5741,1900,rights,2
3308,1900,ascends,2
1392,1600,him,2
5725,1900,revere,2
3297,1900,army,2
4426,1900,front,2
1342,1600,deserving,2
3269,1900,answered,2
3336,1900,awry,2
5806,1900,rust,2
5829,1900,salamanca,2
5827,1900,saith,2
4386,1900,forlorn,2
1272,1400,cranes,2
1454,1600,scarce,2
1451,1600,rhyme,2
5818,1900,sage,2
5817,1900,safety,2
4390,1900,forsaken,2
5672,1900,refrain,2
5673,1900,refuge,2
5814,1900,sadly,2
5811,1900,sacred,2
5805,1900,rushy,2
3337,1900,aye,2
3259,1900,anger,2
1296,1400,said,2
5803,1900,rushes,2
5679,1900,rein,2
4399,1900,fount,2
4400,1900,fountain,2
1308,1400,wheeling,2
5792,1900,rude,2
1311,1400,will,2
5685,1900,remain,2
1317,1600,again,2
1320,1600,away,2
3338,1900,azure,2
1152,1300,more,2
1379,1600,greek,2
4494,1900,glad,2
4347,1900,foaming,2
1104,1300,gold,2
5998,1900,silly,2
6001,1900,since,2
3193,1900,accents,2
1106,1300,great,2
4495,1900,glade,2
5589,1900,province,2
1110,1300,hast,2
3439,1900,birds,2
1113,1300,heart,2
5955,1900,short,2
5954,1900,shores,2
3438,1900,bird,2
4493,1900,gives,2
5948,1900,shoe,2
4492,1900,given,2
5593,1900,psalm,2
5941,1900,shines,2
3431,1900,better,2
5566,1900,prayed,2
4338,1900,flowery,2
3463,1900,blessed,2
5972,1900,shrill,2
1568,1700,believe,2
5575,1900,pride,2
5977,1900,shrunken,2
5569,1900,presence,2
4328,1900,float,2
4334,1900,flowed,2
1535,1700,again,2
3449,1900,blackened,2
5987,1900,sigh,2
4337,1900,flowers,2
3445,1900,bitter,2
5969,1900,shows,2
5968,1900,showers,2
5966,1900,showd,2
5582,1900,promising,2
5965,1900,show,2
5988,1900,sighing,2
4325,1900,flight,2
5937,1900,shield,2
5573,1900,pressed,2
1139,1300,love,2
3468,1900,blight,2
4505,1900,glass,2
3471,1900,bliss,2
1147,1300,may,2
3466,1900,blest,2
1585,1700,bow,2
5603,1900,put,2
6006,1900,sings,2
5923,1900,shape,2
5600,1900,purple,2
5924,1900,shapes,2
6011,1900,sinners,2
1059,1300,brought,2
6005,1900,single,2
5930,1900,shatterd,2
4451,1900,gark,1
4095,1900,eel,1
4450,1900,gardens,1
4554,1900,granite,1
4503,1900,glared,1
4087,1900,echoes,1
4430,1900,fruit,1
4088,1900,ecstasy,1
4089,1900,eddied,1
3989,1900,dolorous,1
4094,1900,edwards,1
4090,1900,eden,1
4781,1900,icy,1
4120,1900,encircled,1
3990,1900,dominique,1
4452,1900,gas,1
4092,1900,edges,1
4543,1900,goose,1
4091,1900,edged,1
3980,1900,disturbing,1
4086,1900,eatlike,1
4540,1900,goneand,1
4428,1900,frown,1
4080,1900,ease,1
4081,1900,easily,1
4556,1900,grape,1
4777,1900,hyd,1
4083,1900,easternborn,1
3994,1900,doomed,1
4779,1900,hydrogen,1
4733,1900,hoofbeats,1
4732,1900,hooded,1
4731,1900,honoured,1
4456,1900,gaunt,1
4119,1900,enchantment,1
4429,1900,frowned,1
4453,1900,gashed,1
3992,1900,dont,1
4125,1900,enfolding,1
4780,1900,hypatia,1
3978,1900,distress,1
4730,1900,honors,1
4124,1900,enfold,1
4506,1900,glassy,1
4542,1900,goodly,1
4123,1900,endless,1
4431,1900,fulfilld,1
3988,1900,dole,1
4097,1900,effort,1
3984,1900,doe,1
4108,1900,embalmed,1
4720,1900,holds,1
4722,1900,hollow,1
4721,1900,holiest,1
4109,1900,embers,1
4552,1900,grains,1
4551,1900,grain,1
4444,1900,gallop,1
4441,1900,gabbled,1
4110,1900,embodied,1
4511,1900,glides,1
3983,1900,diviningrod,1
4445,1900,galloping,1
3982,1900,divide,1
4111,1900,embrace,1
4112,1900,emerald,1
4440,1900,futures,1
4784,1900,ills,1
3981,1900,divers,1
4113,1900,emotions,1
4114,1900,empire,1
4549,1900,gown,1
4548,1900,governors,1
4115,1900,empires,1
4107,1900,elusive,1
4785,1900,illumed,1
4098,1900,efforts,1
4101,1900,eighth,1
4726,1900,homes,1
4437,1900,fuss,1
4448,1900,ganges,1
4447,1900,gambols,1
4446,1900,gallowstree,1
3987,1900,dogs,1
3986,1900,dog,1
4434,1900,furbelow,1
4100,1900,eighteenpounders,1
4504,1900,glaring,1
4436,1900,furtive,1
4553,1900,grand,1
4117,1900,enchant,1
4725,1900,homely,1
4102,1900,either,1
4782,1900,idly,1
4103,1900,elated,1
4104,1900,elbow,1
4545,1900,gorges,1
3985,1900,does,1
4502,1900,glare,1
4546,1900,gossiped,1
4105,1900,eleyne,1
4106,1900,elf,1
4021,1900,dreamed,1
4072,1900,eagles,1
4079,1900,earthwork,1
4776,1900,husbands,1
4479,1900,gift,1
4013,1900,drave,1
4524,1900,gloves,1
4478,1900,giddiness,1
4525,1900,glow,1
4012,1900,drank,1
4490,1900,girth,1
4010,1900,dragging,1
4748,1900,hose,1
4475,1900,ghostly,1
4769,1900,hurrah,1
4472,1900,getting,1
4036,1900,driven,1
4470,1900,gesture,1
4009,1900,dozed,1
4037,1900,drooped,1
4038,1900,droops,1
4039,1900,drop,1
4770,1900,hurricane,1
4040,1900,droppd,1
4041,1900,dropped,1
4520,1900,glorious,1
4042,1900,dropped he,1
4526,1900,gloweth,1
4044,1900,drowned,1
4008,1900,downward,1
4746,1900,horsegirths,1
4033,1900,drinks,1
4489,1900,girt,1
4523,1900,glossy,1
4484,1900,girding,1
4022,1900,dreamer,1
4024,1900,drear,1
4018,1900,dreaded,1
4762,1900,hum,1
4761,1900,hues,1
4025,1900,dreary,1
4486,1900,girlish,1
4026,1900,dress,1
4759,1900,however,1
4027,1900,dressed,1
4765,1900,hundreds,1
4757,1900,hovered,1
4756,1900,hove,1
4488,1900,girlsyoure,1
4755,1900,household,1
4483,1900,gingham,1
4766,1900,hung,1
4016,1900,drawn,1
4482,1900,gilte,1
4481,1900,gilds,1
4015,1900,drawing,1
4480,1900,gilded,1
4030,1900,drifted,1
4767,1900,hunt,1
4487,1900,girls,1
4031,1900,drifting,1
4046,1900,drugged,1
4047,1900,drums,1
4048,1900,drunk,1
4514,1900,glimpse,1
4739,1900,hopeno,1
4063,1900,dwellwith,1
4064,1900,dwelt,1
4065,1900,dye,1
4738,1900,hopeless,1
4533,1900,godly,1
4068,1900,eager,1
4069,1900,eagerly,1
3999,1900,dost,1
4071,1900,eagleeyed,1
4498,1900,gladsome,1
4515,1900,glimpsed,1
4074,1900,earch,1
4518,1900,glood,1
4499,1900,gladstone,1
4075,1900,earnestly,1
3998,1900,dora,1
4736,1900,hooves,1
4513,1900,glimmering,1
4077,1900,earthly,1
4500,1900,glance,1
4501,1900,glancing,1
4459,1900,gayly,1
4775,1900,hurtle,1
3996,1900,doors,1
4735,1900,hooks,1
4517,1900,gloaming,1
4532,1900,goddess,1
4049,1900,dry,1
4055,1900,dusk,1
4771,1900,hurried,1
4050,1900,dukedoms,1
4007,1900,downstairs,1
4743,1900,horrible,1
4051,1900,dull,1
4005,1900,dough,1
4053,1900,dumbly,1
4528,1900,glue,1
4054,1900,dune,1
4496,1900,gladly,1
4742,1900,horn,1
4004,1900,doubts,1
4529,1900,goad,1
4062,1900,dwells,1
4469,1900,george,1
4467,1900,gentlemen,1
4003,1900,doubtful,1
4497,1900,gladness,1
4530,1900,goal,1
4464,1900,gent,1
4462,1900,gem,1
4772,1900,hurriedthe,1
4001,1900,doubled,1
4058,1900,duty,1
4060,1900,dweller,1
4061,1900,dwelling,1
4622,1900,happened,1
4166,1900,exalting,1
4557,1900,grapeshot,1
4354,1900,fohr,1
4270,1900,figures,1
4601,1900,gurgling,1
4269,1900,figure,1
4664,1900,heartache,1
4268,1900,figtree,1
4600,1900,guns,1
4665,1900,hearth,1
4599,1900,gun,1
4265,1900,fifteen,1
4264,1900,fife,1
4353,1900,fogwall,1
4263,1900,fiery,1
4262,1900,fiercest,1
4261,1900,fiercer,1
4597,1900,guilty,1
4662,1900,hears,1
4272,1900,fill,1
4602,1900,gushed,1
4276,1900,fills,1
4655,1900,hawthorn,1
4281,1900,finds,1
4348,1900,foamy,1
4605,1900,hailed,1
4280,1900,finding,1
4278,1900,final,1
4350,1900,foeman,1
4603,1900,haddocks,1
4351,1900,foes,1
4275,1900,filling,1
4274,1900,fillets,1
4659,1900,heap,1
4273,1900,filled,1
4604,1900,hadley,1
4260,1900,fierceblazing,1
4258,1900,fiend,1
4229,1900,fearful,1
4257,1900,fields,1
4592,1900,growing,1
4674,1900,heavily,1
4675,1900,heaving,1
4359,1900,folly,1
4243,1900,feigned,1
4677,1900,hed,1
4360,1900,follys,1
4361,1900,fond,1
4590,1900,grounding,1
4362,1900,fondly,1
4237,1900,feeble,1
4235,1900,feathery,1
4233,1900,feasted,1
4232,1900,feast,1
4588,1900,groping,1
4673,1900,heavens,1
4672,1900,heavenly,1
4245,1900,fellow,1
4595,1900,guide,1
4507,1900,gleamed,1
4667,1900,heated,1
4253,1900,fettered,1
4668,1900,heath,1
4596,1900,guides,1
4252,1900,fervent,1
4251,1900,ferrying,1
4357,1900,folds,1
4669,1900,heather,1
4250,1900,fern,1
4670,1900,heaved,1
4249,1900,fens,1
4594,1900,guards,1
4247,1900,fen,1
4654,1900,hawkins,1
4345,1900,flying,1
4652,1900,havent,1
4651,1900,haven,1
4631,1900,harper,1
4306,1900,flagleaves,1
4619,1900,hang,1
4326,1900,flighty,1
4617,1900,handkerchief,1
4327,1900,flirtations,1
4304,1900,fixd,1
4632,1900,harplike,1
4329,1900,floating,1
4303,1900,fix,1
4302,1900,five,1
4301,1900,fitting,1
4330,1900,floats,1
4300,1900,fitter,1
4331,1900,flood,1
4630,1900,harmonious,1
4629,1900,hark,1
4309,1900,flanks,1
4316,1900,fleece,1
4319,1900,fleshless,1
4320,1900,fleur,1
4318,1900,flesh,1
4321,1900,flew,1
4623,1900,happiest,1
4624,1900,happily,1
4322,1900,flicker,1
4621,1900,hansomcabs,1
4313,1900,flecked,1
4626,1900,harbor,1
4323,1900,flickering,1
4312,1900,flashing,1
4311,1900,flashed,1
4310,1900,flared,1
4634,1900,harringtons,1
4635,1900,harsh,1
4332,1900,floods,1
4647,1900,haughty,1
4611,1900,halfdivine,1
4290,1900,firing,1
4610,1900,halfacrownexactly,1
4609,1900,halfacrown,1
4646,1900,haughtily,1
4340,1900,flown,1
4649,1900,haunts,1
4643,1900,hat,1
4286,1900,finished,1
4285,1900,finish,1
4342,1900,flushed,1
4343,1900,flushing,1
4283,1900,finely,1
4607,1900,hairs,1
4644,1900,hate,1
4339,1900,flowing,1
4299,1900,fits,1
4336,1900,flowerlike,1
4636,1900,harsher,1
4333,1900,flow,1
4298,1900,fitful,1
4615,1900,hammock,1
4297,1900,fit,1
4296,1900,fistss,1
4614,1900,hallowed,1
4642,1900,hasty,1
4294,1900,fishers,1
4613,1900,hall,1
4640,1900,hasten,1
4641,1900,hastily,1
4612,1900,halfpenny,1
4293,1900,firstborn,1
4680,1900,heirs,1
4228,1900,feared,1
4127,1900,england,1
4154,1900,evenings,1
4169,1900,expanding,1
4168,1900,excellent,1
